item_id,order_id,product_id,quantity,discount
100998,13158,519,5,0.2
100999,14718,178,1,0.0
101000,15337,599,3,0.2
101001,12244,304,5,0.05
101002,13043,542,5,0.0
101003,11321,325,3,0.05
101004,12994,363,5,0.15
101005,12092,203,5,0.0
101006,15563,209,1,0.0
101007,15210,365,1,0.2
101008,14059,425,1,0.0
101009,13026,488,2,0.15
101010,15741,516,3,0.2
101011,14155,489,1,0.2
101012,10479,156,5,0.1
101013,12666,412,2,0.0
101014,11757,352,3,0.1
101015,11799,600,1,0.15
101016,15714,400,1,0.0
101017,14880,172,3,0.1
101018,13121,241,1,0.1
101019,15497,488,3,0.2
101020,15152,280,3,0.1
101021,15606,303,5,0.1
101022,12988,371,3,0.0
101023,12579,476,4,0.0
101024,11027,210,1,0.2
101025,14474,182,5,0.0
101026,14668,184,2,0.15
101027,11955,357,4,0.2
101028,13314,293,3,0.15
101029,11565,239,2,0.0
101030,10587,321,2,0.0
101031,15715,289,2,0.2
101032,14453,449,2,0.1
101033,10685,444,5,0.05
101034,13269,440,5,0.05
101035,13491,578,2,0.0
101036,10659,547,4,0.15
101037,11297,522,1,0.2
101038,11526,297,1,0.1
101039,12083,401,5,0.0
101040,15790,174,4,0.15
101041,15754,298,4,0.0
101042,14608,424,3,0.05
101043,11072,360,5,0.0
101044,12321,299,4,0.15
101045,15733,404,4,0.05
101046,15109,453,1,0.0
101047,12575,237,4,0.05
101048,15248,446,4,0.2
101049,10210,599,2,0.15
101050,10624,600,1,0.15
101051,11806,275,1,0.2
101052,15262,589,2,0.15
101053,14269,569,1,0.15
101054,15985,416,3,0.0
101055,13750,408,3,0.1
101056,14543,480,5,0.0
101057,10011,442,1,0.2
101058,10761,517,1,0.2
101059,11328,542,3,0.1
101060,15880,453,5,0.0
101061,11178,404,5,0.0
101062,12371,233,3,0.0
101063,13609,569,3,0.05
101064,10977,127,2,0.05
101065,12493,525,5,0.0
101066,12390,357,5,0.05
101067,12458,151,2,0.0
101068,13674,244,3,0.2
101069,12553,455,2,0.0
101070,15897,456,2,0.05
101071,14136,336,4,0.1
101072,11483,260,5,0.2
101073,12311,577,3,0.15
101074,13742,459,4,0.1
101075,13840,403,4,0.1
101076,12756,507,4,0.15
101077,15946,371,3,0.2
101078,10823,254,2,0.15
101079,13598,137,3,0.2
101080,10461,317,5,0.2
101081,15238,539,5,0.2
101082,14313,230,2,0.1
101083,11741,176,3,0.2
101084,12125,503,2,0.15
101085,11445,388,2,0.1
101086,15292,571,3,0.2
101087,13098,297,5,0.05
101088,15248,411,3,0.05
101089,14470,317,5,0.2
101090,10654,199,1,0.05
101091,15000,412,1,0.0
101092,13542,385,1,0.1
101093,10744,330,4,0.0
101094,10853,209,5,0.1
101095,15867,440,5,0.15
101096,14927,595,3,0.05
101097,11562,264,5,0.05
101098,15069,216,3,0.05
101099,13946,171,4,0.2
101100,12677,314,3,0.1
101101,15390,438,1,0.2
101102,15449,153,3,0.05
101103,11319,185,3,0.15
101104,10122,442,3,0.05
101105,14255,523,5,0.2
101106,13728,176,2,0.05
101107,10307,367,2,0.0
101108,13983,348,2,0.0
101109,11113,432,5,0.2
101110,14847,574,1,0.0
101111,15158,386,2,0.1
101112,11897,179,2,0.1
101113,14687,556,4,0.2
101114,15977,207,4,0.0
101115,10346,537,1,0.1
101116,13912,182,3,0.0
101117,10149,302,3,0.05
101118,11040,492,4,0.0
101119,11391,330,4,0.0
101120,13905,327,1,0.2
101121,14877,120,1,0.05
101122,10118,368,5,0.1
101123,10704,597,3,0.1
101124,14384,423,5,0.0
101125,12956,568,2,0.15
101126,15471,278,1,0.15
101127,12025,482,3,0.1
101128,14539,240,3,0.0
101129,14997,410,5,0.0
101130,14397,572,4,0.05
101131,14346,180,4,0.2
101132,11958,480,1,0.15
101133,15863,282,4,0.0
101134,15635,174,2,0.1
101135,14782,247,3,0.15
101136,12800,333,4,0.2
101137,10998,242,1,0.0
101138,10406,536,2,0.15
101139,12849,562,5,0.0
101140,10244,250,5,0.2
101141,12415,232,2,0.05
101142,13857,339,1,0.15
101143,11606,472,5,0.2
101144,10433,415,3,0.05
101145,14279,262,3,0.05
101146,15581,420,1,0.2
101147,12807,350,1,0.1
101148,11142,228,3,0.2
101149,14127,374,1,0.0
101150,13025,582,2,0.1
101151,11173,182,1,0.05
101152,15393,332,3,0.15
101153,13457,131,4,0.05
101154,16000,334,1,0.15
101155,14198,184,5,0.15
101156,11096,584,2,0.2
101157,15825,142,2,0.2
101158,13906,302,2,0.05
101159,12853,351,5,0.2
101160,12456,487,5,0.05
101161,13924,185,2,0.2
101162,11391,584,2,0.2
101163,14926,283,2,0.15
101164,12837,366,1,0.1
101165,10618,171,5,0.2
101166,12597,122,3,0.2
101167,14387,507,1,0.05
101168,12470,176,3,0.15
101169,14277,587,1,0.15
101170,12703,369,1,0.1
101171,15358,268,3,0.1
101172,13166,479,2,0.1
101173,10260,497,3,0.2
101174,13179,453,4,0.05
101175,12292,451,5,0.0
101176,14431,340,4,0.05
101177,11047,151,1,0.15
101178,15993,548,3,0.1
101179,14367,576,2,0.0
101180,14058,183,2,0.15
101181,13212,569,4,0.1
101182,11408,452,4,0.0
101183,11401,190,1,0.05
101184,11010,482,5,0.15
101185,15558,113,1,0.2
101186,13407,257,2,0.0
101187,13603,299,3,0.0
101188,15701,531,4,0.05
101189,14228,254,2,0.05
101190,12816,298,1,0.15
101191,11745,324,5,0.2
101192,12549,584,3,0.1
101193,11546,218,5,0.0
101194,10135,251,1,0.0
101195,14863,344,1,0.15
101196,12860,175,2,0.1
101197,13479,540,3,0.1
101198,14866,313,1,0.1
101199,12142,375,2,0.15
101200,11265,454,1,0.0
101201,11773,597,2,0.05
101202,10165,467,5,0.0
101203,14421,344,2,0.05
101204,12988,278,5,0.05
101205,10620,208,4,0.15
101206,10231,391,1,0.1
101207,12781,277,4,0.15
101208,15299,579,3,0.05
101209,13152,274,4,0.0
101210,11378,193,2,0.05
101211,11892,554,2,0.15
101212,13753,200,3,0.0
101213,13973,281,3,0.1
101214,13233,259,1,0.15
101215,10403,196,2,0.2
101216,12775,332,3,0.05
101217,14481,351,4,0.1
101218,15860,440,2,0.1
101219,15545,506,3,0.0
101220,12608,167,1,0.15
101221,11191,492,5,0.05
101222,10389,337,2,0.2
101223,13405,119,2,0.05
101224,15643,387,2,0.15
101225,11774,388,2,0.1
101226,10790,307,5,0.2
101227,11495,411,5,0.0
101228,12752,203,1,0.15
101229,11548,259,2,0.05
101230,10821,295,3,0.15
101231,15141,151,4,0.0
101232,15139,478,2,0.05
101233,14037,324,5,0.2
101234,15976,302,1,0.05
101235,14958,192,2,0.05
101236,11480,255,1,0.0
101237,12370,276,3,0.05
101238,14066,210,3,0.15
101239,13131,588,3,0.1
101240,15891,399,3,0.0
101241,11464,323,4,0.0
101242,11908,279,1,0.0
101243,13066,326,2,0.15
101244,13646,553,4,0.15
101245,14029,175,2,0.15
101246,13966,171,5,0.15
101247,14847,428,4,0.05
101248,11317,309,4,0.0
101249,10182,592,5,0.0
101250,12655,534,4,0.2
101251,10961,545,1,0.1
101252,14201,203,3,0.05
101253,15381,141,2,0.1
101254,12655,535,5,0.05
101255,13295,434,3,0.05
101256,10990,380,4,0.05
101257,14580,130,1,0.0
101258,11726,343,4,0.1
101259,10707,152,5,0.1
101260,14116,534,4,0.15
101261,14848,157,1,0.1
101262,14331,290,4,0.15
101263,11621,179,4,0.2
101264,14702,473,4,0.15
101265,14650,537,4,0.05
101266,15996,296,1,0.0
101267,13422,561,2,0.05
101268,14682,297,3,0.2
101269,15080,131,5,0.0
101270,13581,432,2,0.2
101271,15747,130,1,0.05
101272,10423,213,5,0.0
101273,14016,238,5,0.2
101274,13197,322,4,0.15
101275,14554,574,3,0.1
101276,11915,272,3,0.05
101277,12602,490,1,0.15
101278,14011,255,2,0.2
101279,14086,376,4,0.2
101280,14942,320,3,0.0
101281,13183,376,4,0.15
101282,14647,112,2,0.2
101283,15517,593,5,0.0
101284,13751,185,2,0.1
101285,12059,322,5,0.1
101286,11646,149,2,0.0
101287,14593,280,4,0.15
101288,13088,110,2,0.0
101289,12793,599,3,0.0
101290,12537,361,3,0.15
101291,13260,420,1,0.1
101292,12512,286,3,0.2
101293,12091,329,3,0.1
101294,14635,492,5,0.15
101295,10568,258,4,0.05
101296,10121,373,4,0.15
101297,10316,423,5,0.1
101298,15235,121,3,0.1
101299,10621,116,2,0.15
101300,14064,580,5,0.15
101301,10454,383,4,0.15
101302,12735,215,1,0.1
101303,12672,106,4,0.0
101304,14708,398,2,0.05
101305,15640,500,4,0.0
101306,10959,529,5,0.1
101307,12009,359,1,0.0
101308,14743,140,4,0.15
101309,10763,376,5,0.2
101310,11361,332,5,0.15
101311,14336,107,5,0.05
101312,15506,415,1,0.15
101313,15265,495,5,0.2
101314,12052,193,1,0.1
101315,10197,408,2,0.0
101316,10261,487,2,0.15
101317,13909,121,2,0.0
101318,15891,537,5,0.05
101319,14190,580,1,0.0
101320,11281,514,2,0.05
101321,10136,587,3,0.05
101322,12546,111,2,0.15
101323,15298,565,5,0.2
101324,15384,509,3,0.0
101325,13486,150,4,0.05
101326,10369,573,3,0.05
101327,15032,365,4,0.05
101328,13663,145,3,0.1
101329,14864,385,1,0.0
101330,13455,418,3,0.0
101331,14769,371,2,0.05
101332,14607,375,4,0.0
101333,14809,499,4,0.0
101334,14916,523,2,0.1
101335,10545,135,1,0.05
101336,14600,588,3,0.0
101337,13424,241,1,0.2
101338,14901,244,2,0.05
101339,14806,423,3,0.0
101340,12373,345,2,0.1
101341,14484,451,4,0.2
101342,14336,411,4,0.15
101343,11098,293,4,0.15
101344,12079,135,5,0.2
101345,12527,372,5,0.15
101346,15436,485,4,0.2
101347,14164,278,5,0.0
101348,13712,370,5,0.15
101349,13054,418,2,0.15
101350,11944,491,3,0.2
101351,11720,251,4,0.0
101352,15769,199,5,0.0
101353,10291,547,2,0.05
101354,13690,129,2,0.05
101355,10975,250,3,0.0
101356,10415,308,2,0.2
101357,10851,449,1,0.1
101358,13778,362,1,0.1
101359,12729,310,4,0.05
101360,14642,513,3,0.15
101361,13961,189,1,0.1
101362,10742,337,3,0.15
101363,15911,348,4,0.15
101364,10592,358,2,0.0
101365,10750,592,2,0.1
101366,12220,292,2,0.1
101367,10838,196,1,0.15
101368,13131,136,3,0.15
101369,13482,196,1,0.0
101370,10534,589,5,0.2
101371,14461,504,3,0.1
101372,14463,539,4,0.1
101373,11774,137,1,0.0
101374,12344,334,2,0.0
101375,12654,202,2,0.2
101376,12571,581,2,0.15
101377,15749,280,1,0.1
101378,10265,425,1,0.15
101379,13596,170,2,0.1
101380,15158,506,2,0.0
101381,12035,569,2,0.0
101382,13203,567,5,0.0
101383,10382,207,1,0.2
101384,13297,371,2,0.1
101385,11167,454,4,0.0
101386,12479,147,2,0.2
101387,10389,555,1,0.15
101388,12072,565,4,0.2
101389,10395,208,1,0.2
101390,15079,464,1,0.05
101391,13658,169,1,0.15
101392,13257,408,3,0.05
101393,14020,523,4,0.1
101394,12240,102,5,0.2
101395,14817,319,5,0.2
101396,12860,145,3,0.2
101397,12394,508,1,0.2
101398,14569,333,5,0.05
101399,15900,289,4,0.1
101400,12051,467,2,0.05
101401,13122,448,4,0.2
101402,10925,222,1,0.1
101403,14972,595,4,0.15
101404,13576,165,1,0.05
101405,13283,537,4,0.0
101406,15069,472,3,0.15
101407,13752,249,4,0.15
101408,13355,349,5,0.2
101409,14475,483,2,0.2
101410,13398,576,3,0.15
101411,15418,167,4,0.05
101412,13769,450,1,0.1
101413,14221,485,3,0.05
101414,12982,159,5,0.05
101415,15522,215,2,0.15
101416,14576,216,2,0.05
101417,13473,337,4,0.1
101418,12618,147,5,0.15
101419,15482,209,5,0.05
101420,13500,374,2,0.2
101421,13593,213,2,0.05
101422,10432,133,5,0.15
101423,11113,499,2,0.15
101424,14697,380,1,0.2
101425,14952,392,2,0.15
101426,12054,416,1,0.0
101427,14254,262,2,0.15
101428,15223,190,3,0.05
101429,14319,151,3,0.1
101430,12450,524,3,0.05
101431,15803,506,1,0.15
101432,10545,244,1,0.0
101433,13159,204,4,0.05
101434,12629,270,4,0.1
101435,13452,116,2,0.05
101436,10538,233,1,0.2
101437,11437,599,3,0.0
101438,12816,490,3,0.15
101439,13766,270,3,0.05
101440,13063,572,2,0.05
101441,10260,130,1,0.05
101442,14922,585,2,0.05
101443,14412,260,5,0.1
101444,14842,537,5,0.2
101445,10719,247,4,0.2
101446,15197,407,1,0.0
101447,12728,337,3,0.0
101448,12902,512,1,0.1
101449,10461,275,4,0.2
101450,12855,172,3,0.0
101451,15201,484,2,0.15
101452,14068,463,3,0.2
101453,11703,227,5,0.05
101454,13248,485,2,0.2
101455,12978,296,3,0.15
101456,15503,285,2,0.05
101457,15910,250,5,0.2
101458,11815,314,5,0.05
101459,13481,194,1,0.05
101460,11742,158,5,0.1
101461,15070,319,5,0.15
101462,15018,319,5,0.1
101463,14072,113,4,0.2
101464,10030,523,5,0.05
101465,13494,383,1,0.2
101466,10982,523,2,0.2
101467,10231,586,4,0.1
101468,15282,477,2,0.2
101469,12777,556,2,0.15
101470,11252,240,1,0.05
101471,15341,508,4,0.0
101472,15193,374,3,0.15
101473,14495,219,5,0.0
101474,14191,371,2,0.0
101475,11964,544,2,0.1
101476,14571,500,1,0.0
101477,13167,197,1,0.05
101478,11779,430,1,0.1
101479,14871,147,4,0.15
101480,11148,252,5,0.15
101481,12848,273,4,0.15
101482,15620,375,1,0.2
101483,13851,447,1,0.1
101484,12992,337,2,0.1
101485,13071,525,4,0.1
101486,10621,131,4,0.05
101487,10964,313,5,0.1
101488,12861,372,4,0.05
101489,12143,507,5,0.15
101490,11501,178,3,0.2
101491,13190,379,5,0.0
101492,11327,141,1,0.2
101493,10122,246,3,0.2
101494,14314,520,2,0.2
101495,11077,112,2,0.0
101496,13198,348,2,0.05
101497,11183,329,1,0.15
101498,15791,431,2,0.0
101499,10795,553,5,0.15
101500,11625,279,1,0.05
101501,14272,441,4,0.15
101502,10292,260,1,0.05
101503,10491,321,1,0.0
101504,12809,427,4,0.0
101505,13429,264,5,0.15
101506,10634,268,3,0.15
101507,15357,482,4,0.2
101508,13500,319,1,0.2
101509,12173,170,2,0.15
101510,13387,522,4,0.2
101511,15987,538,4,0.15
101512,13908,360,3,0.1
101513,14700,530,1,0.2
101514,15225,163,2,0.15
101515,15162,583,2,0.1
101516,13469,558,3,0.2
101517,15761,346,2,0.0
101518,15580,586,5,0.15
101519,10491,150,4,0.0
101520,14661,386,4,0.2
101521,14264,334,2,0.1
101522,10759,557,2,0.15
101523,11198,116,2,0.1
101524,13444,536,4,0.0
101525,11905,104,2,0.15
101526,15270,382,5,0.0
101527,11651,257,5,0.0
101528,14276,320,4,0.1
101529,13192,495,1,0.2
101530,10028,448,1,0.0
101531,15941,464,1,0.0
101532,12751,580,5,0.05
101533,12705,508,3,0.1
101534,12880,151,1,0.0
101535,14358,142,3,0.05
101536,13726,523,4,0.1
101537,12674,235,5,0.15
101538,12833,374,1,0.2
101539,13110,359,5,0.1
101540,14293,291,4,0.0
101541,13597,356,5,0.05
101542,13696,336,2,0.05
101543,11461,594,1,0.15
101544,15759,376,5,0.05
101545,12922,454,5,0.0
101546,11434,578,5,0.1
101547,14429,173,4,0.15
101548,13537,174,1,0.2
101549,11182,223,1,0.2
101550,13406,170,2,0.0
101551,15872,501,2,0.15
101552,14175,179,5,0.15
101553,15964,581,1,0.0
101554,15989,348,1,0.15
101555,13915,287,5,0.05
101556,14293,538,3,0.05
101557,13192,241,1,0.0
101558,11784,398,5,0.0
101559,13723,144,5,0.05
101560,14322,347,3,0.1
101561,12643,570,2,0.0
101562,15658,436,5,0.05
101563,13712,326,1,0.1
101564,12961,167,2,0.1
101565,14831,556,2,0.05
101566,15459,376,2,0.05
101567,11580,353,5,0.15
101568,11620,403,1,0.1
101569,12967,380,3,0.2
101570,14316,279,4,0.15
101571,12341,502,4,0.15
101572,11228,379,2,0.1
101573,11729,229,4,0.1
101574,13586,479,4,0.1
101575,10202,215,5,0.0
101576,15986,422,3,0.05
101577,13161,489,4,0.05
101578,13274,374,3,0.05
101579,11714,564,4,0.1
101580,10753,302,2,0.15
101581,15113,217,2,0.1
101582,10115,577,3,0.1
101583,15342,135,3,0.15
101584,13981,509,3,0.2
101585,12819,206,3,0.0
101586,10469,349,1,0.2
101587,10426,252,2,0.1
101588,11576,241,4,0.05
101589,11866,505,1,0.05
101590,10834,590,3,0.15
101591,14107,591,4,0.1
101592,13704,395,2,0.15
101593,11409,262,3,0.15
101594,13482,247,5,0.0
101595,15822,512,3,0.15
101596,12171,356,4,0.1
101597,15069,191,2,0.0
101598,10604,470,3,0.05
101599,10213,318,2,0.0
101600,13902,239,1,0.1
101601,13739,277,5,0.2
101602,12755,391,1,0.0
101603,14636,440,5,0.2
101604,14802,176,1,0.0
101605,11759,157,2,0.0
101606,15781,128,2,0.15
101607,15255,422,1,0.2
101608,14594,421,4,0.2
101609,13069,557,1,0.0
101610,10782,250,3,0.1
101611,14222,407,4,0.1
101612,13431,588,2,0.2
101613,11527,447,1,0.15
101614,10841,493,4,0.15
101615,15079,299,3,0.1
101616,11342,264,5,0.15
101617,14108,282,2,0.0
101618,11501,340,4,0.0
101619,15414,522,4,0.2
101620,15560,342,4,0.05
101621,15927,166,1,0.1
101622,10516,271,2,0.1
101623,13463,233,2,0.05
101624,15800,181,1,0.15
101625,13080,265,1,0.0
101626,11148,542,1,0.0
101627,13444,163,3,0.1
101628,13257,455,4,0.1
101629,12595,151,3,0.15
101630,13657,172,2,0.15
101631,11549,143,1,0.1
101632,12087,423,4,0.15
101633,13156,551,5,0.05
101634,12351,421,4,0.0
101635,10979,418,5,0.1
101636,12306,316,4,0.05
101637,13884,593,1,0.05
101638,13048,291,5,0.2
101639,12590,258,5,0.1
101640,12007,590,2,0.2
101641,15943,190,4,0.05
101642,12600,522,3,0.1
101643,12509,591,3,0.2
101644,14320,204,2,0.0
101645,12140,151,2,0.1
101646,10280,354,2,0.2
101647,11194,207,1,0.15
101648,15916,394,1,0.1
101649,11758,336,1,0.15
101650,12046,598,1,0.1
101651,10248,423,2,0.2
101652,11385,433,2,0.2
101653,11373,456,1,0.1
101654,12914,205,1,0.05
101655,13673,355,5,0.2
101656,10045,404,4,0.1
101657,12086,496,5,0.1
101658,14512,120,4,0.0
101659,12541,459,1,0.15
101660,12371,592,1,0.0
101661,15372,172,1,0.15
101662,12516,217,5,0.15
101663,15181,467,2,0.0
101664,15239,230,4,0.05
101665,14183,559,5,0.1
101666,14324,220,1,0.2
101667,15935,313,2,0.1
101668,10623,329,5,0.0
101669,13382,283,4,0.05
101670,15703,234,1,0.2
101671,10485,439,4,0.2
101672,12888,578,1,0.05
101673,10025,594,1,0.2
101674,11815,331,3,0.2
101675,11226,484,4,0.05
101676,11249,464,2,0.0
101677,10779,546,1,0.0
101678,15027,533,2,0.2
101679,12843,584,5,0.0
101680,13701,440,1,0.0
101681,15699,538,1,0.2
101682,11583,346,1,0.2
101683,14849,494,2,0.0
101684,11714,508,3,0.15
101685,13592,352,4,0.05
101686,15197,325,1,0.0
101687,14522,257,4,0.0
101688,13139,219,4,0.15
101689,14756,194,4,0.1
101690,11518,328,2,0.1
101691,12733,465,4,0.05
101692,14643,490,5,0.2
101693,15197,286,2,0.0
101694,12964,595,2,0.15
101695,13864,434,5,0.2
101696,13769,285,3,0.2
101697,11497,487,3,0.1
101698,13728,380,1,0.0
101699,15559,503,3,0.05
101700,11736,330,1,0.15
101701,15868,582,4,0.0
101702,11344,365,1,0.2
101703,12268,258,3,0.2
101704,13916,452,1,0.05
101705,15491,177,2,0.1
101706,15336,182,3,0.05
101707,10049,528,1,0.05
101708,15917,281,3,0.0
101709,12511,442,5,0.1
101710,13335,296,3,0.2
101711,13661,160,5,0.1
101712,11747,251,1,0.0
101713,10496,161,5,0.0
101714,10634,235,3,0.05
101715,14698,528,2,0.0
101716,12818,539,5,0.1
101717,12721,431,3,0.05
101718,10176,139,2,0.05
101719,13161,353,4,0.05
101720,10639,478,5,0.1
101721,13358,543,5,0.05
101722,14393,206,1,0.15
101723,15380,333,4,0.15
101724,15971,454,1,0.1
101725,10475,489,1,0.2
101726,13828,270,3,0.2
101727,11647,317,1,0.05
101728,11959,448,5,0.1
101729,15157,114,1,0.05
101730,15885,511,2,0.05
101731,14121,116,5,0.15
101732,10349,319,3,0.0
101733,10637,486,1,0.1
101734,13615,503,2,0.0
101735,13821,507,2,0.15
101736,14323,269,5,0.0
101737,15468,114,1,0.15
101738,14134,531,2,0.2
101739,15503,343,1,0.15
101740,12618,419,5,0.1
101741,11205,574,4,0.2
101742,12162,108,2,0.05
101743,12180,383,3,0.1
101744,10348,211,1,0.1
101745,11204,140,5,0.1
101746,10983,512,5,0.0
101747,10732,168,3,0.0
101748,15163,223,4,0.05
101749,15600,417,1,0.0
101750,15238,266,4,0.1
101751,15691,303,5,0.15
101752,12601,228,2,0.05
101753,15906,464,4,0.05
101754,10453,252,2,0.1
101755,14074,512,3,0.2
101756,12895,525,5,0.0
101757,12235,246,2,0.2
101758,15860,149,1,0.1
101759,10164,569,5,0.2
101760,11448,510,3,0.1
101761,13870,103,1,0.0
101762,10102,351,5,0.0
101763,14055,177,4,0.05
101764,13708,522,5,0.2
101765,11453,320,1,0.2
101766,14787,498,2,0.2
101767,15547,485,2,0.2
101768,12659,448,5,0.15
101769,10536,479,5,0.05
101770,11701,328,3,0.05
101771,11464,218,4,0.15
101772,15726,598,3,0.2
101773,15975,367,3,0.15
101774,14220,335,2,0.2
101775,14345,268,2,0.15
101776,11972,360,1,0.05
101777,15391,518,3,0.15
101778,11453,293,1,0.1
101779,11594,284,5,0.2
101780,10713,110,1,0.15
101781,13656,437,2,0.2
101782,14343,427,3,0.0
101783,14577,459,2,0.2
101784,14085,548,5,0.15
101785,11449,241,4,0.2
101786,13649,122,3,0.1
101787,15125,412,2,0.1
101788,12014,478,4,0.15
101789,10459,293,5,0.15
101790,12844,192,4,0.2
101791,10593,197,2,0.05
101792,10498,241,2,0.1
101793,12135,357,5,0.1
101794,12450,138,5,0.0
101795,15413,347,4,0.0
101796,14293,356,4,0.05
101797,12812,542,2,0.1
101798,10027,509,5,0.15
101799,13917,398,1,0.1
101800,11718,185,5,0.15
101801,15210,517,3,0.15
101802,12254,541,3,0.05
101803,13643,137,5,0.1
101804,13656,285,4,0.2
101805,15535,198,3,0.1
101806,13299,418,2,0.1
101807,14699,487,2,0.0
101808,15188,130,2,0.05
101809,14458,551,5,0.2
101810,11284,291,3,0.2
101811,11087,438,4,0.2
101812,12016,379,2,0.15
101813,15068,556,4,0.05
101814,11716,301,2,0.0
101815,15743,422,5,0.15
101816,11727,289,2,0.2
101817,10908,358,5,0.15
101818,13464,255,3,0.15
101819,14342,532,3,0.2
101820,14443,587,4,0.2
101821,14468,419,2,0.0
101822,10809,328,3,0.05
101823,12897,105,1,0.1
101824,12171,229,1,0.1
101825,13129,506,4,0.1
101826,14256,174,3,0.0
101827,11151,465,5,0.15
101828,13679,124,1,0.2
101829,11335,415,3,0.05
101830,10518,563,5,0.1
101831,11289,581,2,0.05
101832,10746,534,3,0.05
101833,14516,379,2,0.2
101834,13968,306,1,0.0
101835,15648,246,2,0.2
101836,14236,189,1,0.0
101837,15929,122,4,0.15
101838,14803,400,4,0.05
101839,10698,144,1,0.1
101840,13035,137,5,0.05
101841,10475,107,4,0.2
101842,13977,574,5,0.0
101843,15757,380,5,0.15
101844,15998,561,5,0.15
101845,10511,269,3,0.0
101846,10538,170,3,0.0
101847,12261,313,5,0.0
101848,12945,171,1,0.15
101849,15633,502,4,0.05
101850,13875,307,2,0.05
101851,15385,172,3,0.15
101852,11367,416,3,0.1
101853,11062,280,2,0.2
101854,14329,308,5,0.15
101855,12308,277,2,0.1
101856,10308,295,5,0.2
101857,14499,401,3,0.05
101858,10997,493,2,0.0
101859,11285,472,1,0.2
101860,15596,339,4,0.0
101861,14846,254,4,0.1
101862,11130,254,4,0.15
101863,10304,130,2,0.15
101864,15567,127,5,0.0
101865,15158,564,3,0.2
101866,13892,340,4,0.2
101867,10855,343,2,0.1
101868,15166,232,4,0.15
101869,11746,279,5,0.0
101870,15725,439,1,0.05
101871,15351,198,1,0.15
101872,10818,426,3,0.15
101873,15834,337,1,0.1
101874,13650,435,1,0.15
101875,10973,238,2,0.1
101876,14134,218,2,0.1
101877,11179,206,3,0.05
101878,10105,136,3,0.2
101879,10255,146,2,0.15
101880,12536,204,1,0.1
101881,10591,490,5,0.1
101882,10525,464,1,0.2
101883,10370,460,1,0.2
101884,14198,170,5,0.1
101885,12964,307,3,0.15
101886,10664,321,2,0.15
101887,10690,189,3,0.15
101888,12647,567,3,0.2
101889,12589,562,3,0.15
101890,11536,103,2,0.15
101891,12029,534,3,0.15
101892,15027,398,3,0.2
101893,11857,466,4,0.0
101894,13187,562,1,0.0
101895,12770,538,4,0.15
101896,12988,331,2,0.0
101897,15982,523,5,0.15
101898,15074,569,5,0.2
101899,14476,218,4,0.15
101900,15610,411,4,0.05
101901,11149,495,4,0.1
101902,10781,214,1,0.2
101903,14406,302,2,0.05
101904,12154,563,3,0.05
101905,10556,130,4,0.1
101906,13297,464,1,0.05
101907,13314,347,5,0.1
101908,14493,181,5,0.15
101909,12584,346,5,0.2
101910,13708,284,4,0.2
101911,13869,513,5,0.2
101912,13044,373,5,0.1
101913,13014,133,5,0.1
101914,15980,202,3,0.05
101915,13845,377,5,0.2
101916,11170,211,1,0.05
101917,13263,599,4,0.15
101918,14023,306,3,0.05
101919,10201,366,3,0.2
101920,11891,590,4,0.1
